id,city,buildYear,squareMeters,rooms,price,price_per_square_meter
15df5be3fde5ccf9f95101939040a2ea,krakow,1965.0,41.0,2.0,567000,13829.268292682927
8ebeb50c13878798b71e97fb4040d7e6,krakow,1960.0,41.0,2.0,570000,13902.439024390244
87dae0616b6e1c2b5c468a4b1566262f,krakow,2003.0,41.0,2.0,585000,14268.292682926829
7407f1639cad63e534b5d3694470c37d,krakow,,41.0,2.0,590000,14390.243902439024
1327020cdc1f254d8bb4c7161f19a581,krakow,2023.0,41.0,2.0,599000,14609.756097560976
8c573b7acf42700cd31ed32162852bd0,krakow,1910.0,41.0,2.0,599000,14609.756097560976
8c573b7acf42700cd31ed32162852bd0,krakow,1910.0,41.0,2.0,619000,15097.560975609756
c426f357d231f678f70caaec5c75c7ba,krakow,,41.0,2.0,630000,15365.853658536585
4d8320f643c0e099238319ac73337c59,krakow,2024.0,41.0,2.0,647000,15780.487804878048
1595c8d9b9dcc0450b873c469ff1fa9d,krakow,2000.0,41.0,2.0,650000,15853.658536585366
a449cd58ef02231ad1ef94d5fa25da06,krakow,1980.0,41.0,2.0,650000,15853.658536585366
fa7d5548072f00822efbc5fe6006aa04,krakow,,41.0,2.0,659000,16073.170731707318
218c346ba4e83ab24b9b894c2901d2bb,krakow,1965.0,41.0,2.0,659000,16073.170731707318
fa7d5548072f00822efbc5fe6006aa04,krakow,,41.0,2.0,660000,16097.560975609756
94486ffda7820694c27c5665e72d984b,krakow,1980.0,41.0,2.0,660000,16097.560975609756
07b2420db09dae29563291da2bf465cc,krakow,1980.0,41.0,2.0,669000,16317.073170731708
fb866289d355e8be7b5bda0170c1cbd6,krakow,2014.0,41.0,2.0,675000,16463.414634146342
854ecf9c50fc160569e07287590c575b,krakow,2008.0,41.0,2.0,679000,16560.975609756097
500efbc1e64520a332c21547bf59421f,krakow,2023.0,41.0,2.0,679000,16560.975609756097
b875d8f235eea972bc805bd1a3e67eaf,krakow,1980.0,41.0,2.0,680000,16585.365853658535
500efbc1e64520a332c21547bf59421f,krakow,2023.0,41.0,2.0,689000,16804.878048780487
08767f479fca953d545bac70f861abdc,krakow,2023.0,41.0,2.0,690000,16829.268292682926
8be2343753cb344dc640bb7f2b45c843,krakow,1911.0,41.0,2.0,697000,17000.0
24de9d8c316c10a367d72ec38bdc17e0,krakow,,41.0,2.0,700000,17073.170731707316
7ce1765445dbb14ff7053d894d87e53b,krakow,2015.0,41.0,2.0,700000,17073.170731707316
574350e7b612f326a2d804e08cd6d386,krakow,2018.0,41.0,2.0,710000,17317.073170731706
7e04bd1ba8f5a884242f9051a1ee6970,krakow,2008.0,41.0,2.0,715000,17439.024390243903
b7b2d5da12c45f09da1f278b7f5a27aa,krakow,1966.0,41.0,2.0,715000,17439.024390243903
fbf60149dd34397e9dc38838a15ec051,krakow,2008.0,41.0,2.0,715498,17451.170731707316
d32f9318e1ed727210f0d2e80053864b,krakow,1910.0,41.0,2.0,720000,17560.975609756097
a67b4041331d9f32a7247e15ecb4c3c8,krakow,1920.0,41.0,2.0,730000,17804.878048780487
dbbb0e974b9f7ce95231fe2e86c24346,krakow,2007.0,41.0,2.0,735000,17926.829268292684
43811503e79dd300a4ef29b3de4293b7,krakow,2015.0,41.0,2.0,735000,17926.829268292684
ff605ecbdf6efedf08656b863ab39670,krakow,2023.0,41.0,2.0,738000,18000.0
64650f72fd74b9c59596e95cd856bc46,krakow,2023.0,41.0,2.0,745000,18170.731707317074
ff605ecbdf6efedf08656b863ab39670,krakow,2023.0,41.0,2.0,745000,18170.731707317074
c42bd55f65d6a991e5c63aa862fba4e5,krakow,2023.0,41.0,2.0,749000,18268.292682926829
9e39f7e995894d2a1022fd81b8a99dae,krakow,1930.0,41.0,2.0,750000,18292.682926829268
bfe1807313b46ec32989521005356843,krakow,2001.0,41.0,2.0,750000,18292.682926829268
7562c0baacb1dc0304a3680470dd83d5,krakow,2005.0,41.0,3.0,750000,18292.682926829268
63bcfaf55acc7c7d5bda63a6f8995202,krakow,,41.0,2.0,754000,18390.243902439026
bc71de0bf544f74893c1a3ed5026c00f,krakow,2023.0,41.0,2.0,755900,18436.585365853658
3dea4b8967fabeadb3db688cc5024492,krakow,1910.0,41.0,2.0,760000,18536.585365853658
bfe1807313b46ec32989521005356843,krakow,2001.0,41.0,2.0,774900,18900.0
8adea24eb481e5c5534cba5ccc05033b,krakow,2023.0,41.0,2.0,779000,19000.0
dfc28ab02e881dbca0f8ab81a310fa24,krakow,1950.0,41.0,2.0,790000,19268.292682926829
d2dba792966a1244d5c1b60d1c407248,krakow,1950.0,41.0,2.0,790000,19268.292682926829
dbbb0e974b9f7ce95231fe2e86c24346,krakow,2007.0,41.0,2.0,795000,19390.243902439026
ba895c672044bc6660d9d200f4b4ea00,krakow,2018.0,41.0,2.0,799000,19487.804878048781
4a27669ab9f12c3ddeb0e8dda13c9381,krakow,2023.0,41.0,2.0,799000,19487.804878048781
adb008bc9a077365f84a602493c36c74,krakow,2023.0,41.0,2.0,799000,19487.804878048781
76c504a8fa3c0e155dd0958385e63d7c,krakow,2023.0,41.0,2.0,812000,19804.878048780487
420fdd2e761a21cf4947f4445ca065ea,krakow,,41.0,2.0,915000,22317.073170731706
3f88c5193ef93187fbcea086c8d8acb9,krakow,1929.0,41.0,2.0,915000,22317.073170731706
18fa861ab0028a41147d9d49e780e5db,krakow,1929.0,41.0,2.0,915000,22317.073170731706
e7a7b0305075681937bf472f813acb84,krakow,1929.0,41.0,2.0,915000,22317.073170731706
ccd515699cacce12f6cfc0a9fc7bf82c,krakow,2023.0,41.0,2.0,920000,22439.024390243903
d23a0f5a5cbce1be1c6333517386835e,krakow,2023.0,41.0,2.0,920000,22439.024390243903
3626a555d9589938243c94848f2f29dd,krakow,,41.01,2.0,606948,14800.0
00750f0fce303e684f300907e412eff9,krakow,,41.02,2.0,607096,14799.999999999998
91d79f76e4f6e0b0f3729765f0dd7a82,krakow,2001.0,41.08,2.0,540000,13145.08276533593
91d79f76e4f6e0b0f3729765f0dd7a82,krakow,2001.0,41.08,2.0,595000,14483.933787731257
843b09763be9b1ee39114a4251d0b4e3,krakow,2020.0,41.09,2.0,575000,13993.672426381114
40f4b95d74b9342cad6f7f348c5c70c2,krakow,2024.0,41.09,2.0,682000,16597.712338768557
da2c6224c8bc82d7010045271cc747e5,krakow,1980.0,41.1,2.0,650000,15815.08515815085
4f36bece8dfe8aec7265e922b281a1f7,krakow,1980.0,41.1,2.0,650000,15815.08515815085
86fc34316c378e1012a649121531787f,krakow,1910.0,41.1,2.0,697000,16958.637469586374
35cc55c6b00017a29977cd091e1891a7,krakow,1900.0,41.12,2.0,660000,16050.583657587549
07849353af516d9700d7a40a23681165,krakow,1900.0,41.12,2.0,690000,16780.155642023346
a05c416c46a064e17e59a216226b2020,krakow,2024.0,41.13,2.0,562916,13686.26306831996
06055d7ef530669a33f124723f490722,krakow,2024.0,41.13,2.0,605255,14715.657670799901
7f9ee24a83770697946b1fe1ff3b363b,krakow,2024.0,41.13,2.0,605255,14715.657670799901
fb4b056ea72275b00d3a236446091ae4,krakow,2024.0,41.13,2.0,620255,15080.354972039873
fbd023d46a5cc50c9e7ab4f054594d11,krakow,1965.0,41.18,2.0,600000,14570.179698882954
4b5160921dc40254d8354455f831e47c,krakow,2023.0,41.19,2.0,609000,14785.142024763292
b4de32f7a3981893f599c2e3ce914da7,krakow,1910.0,41.2,2.0,697000,16917.475728155339
db595b3cf8f3ccb9e91ae2b961822085,krakow,1910.0,41.2,2.0,697000,16917.475728155339
d7ff3aa04111ffb0284d3cd51cf7073a,krakow,1910.0,41.2,2.0,697000,16917.475728155339
21e44dc1a4e5ff11494ba6f8b10a9f02,krakow,,41.2,2.0,700000,16990.291262135921
79be952317b1b131e6a75d6476308842,krakow,,41.21,2.0,689000,16719.242902208203
17fbe76e1db5ae07c736db8cc8954594,krakow,,41.21,2.0,689000,16719.242902208203
bac38714e9edaddd9ae6744795ad9a1e,krakow,2023.0,41.21,2.0,689000,16719.242902208203
0158d326df9f8a8accbf3c2558601dbe,krakow,2023.0,41.21,2.0,689000,16719.242902208203
339dcb30236ed5fc14d7bf84e8d45959,krakow,2023.0,41.21,2.0,689000,16719.242902208203
21611fb14dc853eb3f7b8f547a8e790a,krakow,2023.0,41.21,2.0,689000,16719.242902208203
ec8b4ff1703e45d5f49b2711898f80c4,krakow,2023.0,41.21,2.0,689000,16719.242902208203
17fbe76e1db5ae07c736db8cc8954594,krakow,,41.21,2.0,699000,16961.902450861442
fff537c5d0ae74907edf8be30ff7d75d,krakow,2023.0,41.21,2.0,699000,16961.902450861442
5a4dd9f5974a99a42e34a4082a481f7d,krakow,2023.0,41.21,2.0,699000,16961.902450861442
b3e0ae4ee58b068002e366483e488e17,krakow,2023.0,41.21,2.0,699000,16961.902450861442
ad60d27f9d0fdd41546a0e511e7ff51e,krakow,2023.0,41.21,2.0,699000,16961.902450861442
0158d326df9f8a8accbf3c2558601dbe,krakow,2023.0,41.21,2.0,699000,16961.902450861442
3d9f724e23c040bac83a66546bf71163,krakow,2023.0,41.21,2.0,699000,16961.902450861442
ec8b4ff1703e45d5f49b2711898f80c4,krakow,2023.0,41.21,2.0,699000,16961.902450861442
0355dbce43dffaf7da59869b9e06fb3a,krakow,2023.0,41.21,2.0,699000,16961.902450861442
c0e560fce6bc9dff5b2ddc9285dfef25,krakow,1966.0,41.23,2.0,557000,13509.580402619453
9d76e31a52b0184426fb4a82dc1def57,krakow,2013.0,41.24,2.0,570000,13821.532492725508
118e0cfe44d09afb7e017a06b9413c6c,krakow,,41.24,2.0,595000,14427.740058195926
ddd734a8f25eb0afa5989af65b159d62,krakow,2021.0,41.24,2.0,699000,16949.563530552859
ddd734a8f25eb0afa5989af65b159d62,krakow,2021.0,41.24,2.0,710000,17216.294859359845
0166d487d6614143debf629cb63a1586,krakow,1908.0,41.27,2.0,877000,21250.302883450448
f41fbab273a44b3efb6aaa74315d3ab3,krakow,1900.0,41.27,2.0,1070000,25926.823358371697
3978304c7050f3ba6c5424d90017fc33,krakow,,41.28,2.0,615000,14898.255813953489
42da084b44e11ecaa201b13162dbc164,krakow,2010.0,41.28,2.0,1099999,26647.262596899225
5cb1a83ae97cf618d2c4af2c4a012f49,krakow,2010.0,41.28,2.0,1199999,29069.743217054263
d14880b5a7ad8a9597eceb77b5e63adb,krakow,1970.0,41.3,2.0,649000,15714.285714285716
b05ca4ca2d31e7ead4f3e0d5f773e8e6,krakow,2012.0,41.3,2.0,650000,15738.498789346248
b05ca4ca2d31e7ead4f3e0d5f773e8e6,krakow,2012.0,41.3,2.0,655000,15859.564164648911
f4288f6cefc60311a4491a058214a11f,krakow,2012.0,41.3,2.0,655000,15859.564164648911
13fc42366535592d432c1bfa071df00f,krakow,2012.0,41.3,2.0,670000,16222.760290556902
a2fa278ff2a27901b09b3b6f50544b07,krakow,2012.0,41.3,2.0,670000,16222.760290556902
48b4a421d68b8961f9bef4b3ceffa157,krakow,2012.0,41.3,2.0,670000,16222.760290556902
178be9535de0ca37b7e80fd1830f234d,krakow,2022.0,41.32,2.0,699000,16916.74733785092
f86c10be02ae9a8a4fc60a41d004e331,krakow,1970.0,41.33,2.0,580000,14033.389789499153
c0abaf9d79a114215bdda8ef52e193a0,krakow,1963.0,41.35,3.0,661000,15985.489721886335
fa926e4fed74ff5d43350d6a07506a63,krakow,1930.0,41.35,2.0,698000,16880.290205562273
22a0e3dfec674c58f2a584ee53c82469,krakow,2016.0,41.36,2.0,723000,17480.657640232108
2f2e7bdbdcd206b5cdb4415401c467bf,krakow,2024.0,41.38,2.0,676500,16348.477525374576
464d5ffd1d5f1b3eb16902063de1c669,krakow,2014.0,41.41,2.0,595000,14368.510021733882
4aa276c935bf1fa3fc32ee43231a62ff,krakow,2014.0,41.41,2.0,595000,14368.510021733882
138bd25b61bc267c847f09b5143955e2,krakow,2014.0,41.41,2.0,595000,14368.510021733882
6e3f4ea8ea894fa072acca7a417eda94,krakow,2018.0,41.42,2.0,650000,15692.901979719942
1ab8c715533a20f43bb39f89f4492084,krakow,2018.0,41.42,2.0,675000,16296.475132786092
1d819ed9e3edd4edb146a013f9d02081,krakow,2018.0,41.42,2.0,675000,16296.475132786092
1ab8c715533a20f43bb39f89f4492084,krakow,2018.0,41.42,2.0,699000,16875.905359729597
636ea2d7439151c522b7a7f6efdcfb70,krakow,2021.0,41.42,2.0,1077000,26001.931434089809
8577e226689c794c965c5cd88a336a24,krakow,2018.0,41.43,2.0,559000,13492.638184890176
a2abdc65fccde8521da3a9454df138c6,krakow,2014.0,41.5,2.0,645000,15542.168674698794
1e29aa75bc8a4344ad7df1781eb0587a,krakow,2014.0,41.5,2.0,645000,15542.168674698794
2c34470edc82b343139db8a8d561390f,krakow,2022.0,41.5,2.0,649000,15638.554216867469
c8398b55977a1eeef2c9ec2f685cdbb6,krakow,1960.0,41.5,2.0,650000,15662.650602409638
376e7656963a9eccbbeb9d952ea79471,krakow,1960.0,41.5,2.0,650000,15662.650602409638
42dfcd71245d078de1bdda92774ec2e9,krakow,1970.0,41.5,2.0,715000,17228.9156626506
f4bd79c7b7294ad8c1249ba1a65ac7a6,krakow,1980.0,41.5,2.0,715000,17228.9156626506
5075a178725e19379aab85ed0d89469e,krakow,2010.0,41.5,2.0,790000,19036.144578313251
e45c91f46d76d35e10c766c0940ef9f0,krakow,2011.0,41.5,2.0,790000,19036.144578313251
b31d755711392680200031a8e259f47d,krakow,2014.0,41.5,2.0,850000,20481.927710843374
3cd9a1c36c3bf5f670cfd0ae59c1c3b2,krakow,2014.0,41.5,2.0,850000,20481.927710843374
da2839d077ef497ce15bbcf1084f7d87,krakow,1955.0,41.53,2.0,536000,12906.332771490488
79b13a8c72c3e9b397e996545ebdb74b,krakow,2014.0,41.53,2.0,699000,16831.206356850467
79b13a8c72c3e9b397e996545ebdb74b,krakow,2014.0,41.53,2.0,720000,17336.864916927523
f349ce29ba3df641e6c2ac419314f161,krakow,2017.0,41.56,2.0,650000,15640.038498556303
24828efeadb67147a061d2614e3a26bf,krakow,1964.0,41.56,2.0,650000,15640.038498556303
85c993604ab2d108c4d242b5e7345368,krakow,2016.0,41.57,2.0,655000,15756.555208082751
85c993604ab2d108c4d242b5e7345368,krakow,2016.0,41.57,2.0,695000,16718.787587202311
0fb4119b673bdc8cbae49f64280bf651,krakow,2015.0,41.59,2.0,555000,13344.55397932195
62edeecdd2880c6afbe7f57516d7164f,krakow,2023.0,41.62,2.0,715000,17179.240749639597
ac491fc9b74722f2cd79623510bda3e3,krakow,2023.0,41.62,2.0,715000,17179.240749639597
0a9038fe5beafb1291887c31f2ea0458,krakow,2023.0,41.64,2.0,697000,16738.712776176752
499f81410ed8f660f7aceb6d9683d70a,krakow,1976.0,41.7,2.0,597000,14316.546762589927
c062437cff22797b8c964d948dfd0681,krakow,2022.0,41.71,2.0,650000,15583.792855430353
a2bb9b80ca867561648f6eb19e1f0a09,krakow,2024.0,41.73,2.0,630123,15100.000000000002
eafe8b89a1650c0529a0e9e3244865f2,krakow,,41.76,2.0,689040,16500.0
557c8e415b7cf4c3284035e40d6fc86c,krakow,,41.76,2.0,709920,17000.0
48a98d6fc3f513e65246914dc56a4908,krakow,2024.0,41.78,2.0,609000,14576.352321685017
91ab58bce0c70c34c4bf16567f84c7f7,krakow,,41.8,2.0,599000,14330.143540669858
f042b91a5da437ee47747ae1bd007065,krakow,1933.0,41.8,2.0,669000,16004.784688995216
f042b91a5da437ee47747ae1bd007065,krakow,1933.0,41.8,2.0,699000,16722.488038277512
b64eabfd163f6ce2fe34770c486bbfd4,krakow,2023.0,41.84,2.0,690360,16500.0
69664d276b275f1f3d703f429bba3163,krakow,2023.0,41.84,2.0,711280,17000.0
e4134591ff0164620fca72c4aa3d684c,krakow,2001.0,41.9,2.0,660000,15751.789976133652
e391c19f82721dfddbb60d76d78cc668,krakow,2001.0,41.9,2.0,660000,15751.789976133652
e391c19f82721dfddbb60d76d78cc668,krakow,2001.0,41.9,2.0,695000,16587.112171837711
326eb41d81052570cab9e47c4cf98532,krakow,2023.0,41.92,2.0,660000,15744.274809160304
2647b5205a365961098edbf32bb07a41,krakow,,41.93,2.0,616371,14700.0
7389fcfac7379c66e1befe013fbce1fe,krakow,2024.0,41.93,2.0,624757,14900.0
9985487015c115b2a7826806a8c3cc5d,krakow,2015.0,41.94,2.0,935000,22293.752980448262
38e35692eabd913e01cb1d623ab9c213,krakow,2015.0,41.94,2.0,935000,22293.752980448262
4c55aafe54d7da0a8b2e60e9abc1a730,krakow,2000.0,42.0,2.0,480000,11428.571428571429
4c55aafe54d7da0a8b2e60e9abc1a730,krakow,2007.0,42.0,2.0,480000,11428.571428571429
8070e439c0cc4c20b76d370c15f12671,krakow,1970.0,42.0,2.0,530000,12619.047619047618
5c6d06a2c79756c662ae9039bb3c6d65,krakow,2000.0,42.0,2.0,545000,12976.190476190477
88fb84a27fb0ebe8b41ba66856a12c58,krakow,1980.0,42.0,2.0,580000,13809.523809523809
bb935fa832f468e09e342b80ce3df549,krakow,1960.0,42.0,2.0,588000,14000.0
b68a73aa54696e6b0b324b6245db7421,krakow,1965.0,42.0,2.0,589000,14023.809523809523
94d5023af7f04d81621021144671a212,krakow,1965.0,42.0,2.0,589000,14023.809523809523
525e86ad260cda61886fc51141a02f7e,krakow,1965.0,42.0,2.0,590000,14047.619047619048
8862dcfb36a422d89f30dbe63b616134,krakow,1980.0,42.0,2.0,599000,14261.904761904761
1bef9290ce39ad95429518cd651c4227,krakow,2000.0,42.0,2.0,599999,14285.690476190477
64b991e4704343e95ace27d9c3f88f16,krakow,2023.0,42.0,2.0,603000,14357.142857142857
6305a11c762db45b869140e7671cdd4d,krakow,1985.0,42.0,2.0,609000,14500.0
554e3380f7a04eb2905d557041351b6c,krakow,1975.0,42.0,2.0,609000,14500.0
2751c6a372311d38152ebed2f950a753,krakow,1980.0,42.0,2.0,609000,14500.0
4d780a7a7e2e57cc0fe9940cbc0adac1,krakow,1980.0,42.0,2.0,609000,14500.0
d34a5eccf8162d9340212bcbbe25895a,krakow,,42.0,2.0,610000,14523.809523809523
3419d817a40af21fd4bab70086b07f89,krakow,1970.0,42.0,2.0,610000,14523.809523809523
3f92f41301979c900581a98f38d7091a,krakow,2009.0,42.0,2.0,620000,14761.904761904761
2dd0d5529147b1502b8e5e34a3eb3667,krakow,1980.0,42.0,2.0,620000,14761.904761904761
b023ff95ebe38902342a64261f76ccb0,krakow,2007.0,42.0,2.0,625000,14880.952380952382
1dc0108e2b0d639c0cb85530c8937f7b,krakow,2023.0,42.0,2.0,629000,14976.190476190477
8db5550aa81228041adc735e3bd7dd96,krakow,1966.0,42.0,2.0,629000,14976.190476190477
bee71c3f7249ee30ca42c4e18465087f,krakow,1966.0,42.0,2.0,629000,14976.190476190477
56de413aed294e71d9295f3305101d17,krakow,1980.0,42.0,2.0,629000,14976.190476190477
281d3234d19815ca4feb20fb7cdc8183,krakow,1960.0,42.0,2.0,630000,15000.0
c83d6552fe766503875cbfbcf1f920b3,krakow,1970.0,42.0,2.0,635000,15119.047619047618
8db5550aa81228041adc735e3bd7dd96,krakow,1980.0,42.0,2.0,649000,15452.380952380952
79b905878f7e8ae6c592c6466f002ae6,krakow,2022.0,42.0,2.0,670000,15952.380952380952
6d43e7c508fe6475a6a70af6a46ada28,krakow,2024.0,42.0,2.0,680000,16190.476190476191
7d3813c5f6892d984fb68b3db7224a87,krakow,2014.0,42.0,2.0,684000,16285.714285714286
e885fcffc54e8fee31183bbf3c943519,krakow,1930.0,42.0,2.0,690000,16428.571428571428
e0a3841fbb863113741262aee3501fc4,krakow,1970.0,42.0,2.0,695000,16547.619047619046
6400c426dd38aebe5f28cd679a2f4d4f,krakow,,42.0,2.0,699000,16642.857142857141
d13c75eb7913209ef6dbec8f79153d7b,krakow,,42.0,2.0,699000,16642.857142857141
a56c7fc3949db601a23aca7fdb1d6d1d,krakow,,42.0,2.0,699000,16642.857142857141
7b92c8b2720b1a16527e8acdeb8b9402,krakow,1964.0,42.0,2.0,699000,16642.857142857141
582bcd1d95ce159164265a532cf992e3,krakow,1965.0,42.0,2.0,699000,16642.857142857141
b99184303d1dab4b18af4e79d93746ca,krakow,2014.0,42.0,2.0,700000,16666.666666666668
723c3a3f606d2825a17dd423ea57aeb1,krakow,2004.0,42.0,2.0,709000,16880.952380952382
ac331b8ce265c093c1b14c950d08f366,krakow,2004.0,42.0,2.0,709000,16880.952380952382
0ed2f14b0f25fb6e20c75d6e4a08b3f2,krakow,2023.0,42.0,2.0,709000,16880.952380952382
0ed2f14b0f25fb6e20c75d6e4a08b3f2,krakow,2023.0,42.0,2.0,710000,16904.761904761905
7b92c8b2720b1a16527e8acdeb8b9402,krakow,1964.0,42.0,2.0,710000,16904.761904761905
0305fb3f8dd64d957473841a3cda2470,krakow,1965.0,42.0,2.0,710000,16904.761904761905
582bcd1d95ce159164265a532cf992e3,krakow,1965.0,42.0,2.0,710000,16904.761904761905
293bcd79818d48a5457d5f38950047f2,krakow,1970.0,42.0,2.0,710000,16904.761904761905
c1aede6900ad0f5363b58f7f96ed455b,krakow,2022.0,42.0,2.0,713900,16997.619047619046
c8338a40f7ad1b8628fbfa4abad0bad6,krakow,1920.0,42.0,2.0,714000,17000.0
ee8d261d847170b4ae45dfe3ff6fe812,krakow,1970.0,42.0,2.0,715000,17023.809523809523
69c61660cd4b258c3aa28c143f8c5dcd,krakow,1989.0,42.0,2.0,717000,17071.428571428572
fa43d4ebf1c4cfb5c7ed717ea5c2da52,krakow,2014.0,42.0,2.0,719000,17119.047619047618
d13c75eb7913209ef6dbec8f79153d7b,krakow,,42.0,2.0,720000,17142.857142857141
b99184303d1dab4b18af4e79d93746ca,krakow,2014.0,42.0,2.0,720000,17142.857142857141
9dd350f7ad7241d78854bf40cd92d88d,krakow,2014.0,42.0,2.0,720000,17142.857142857141
b28c343f19fc987fa58da31f954f96ed,krakow,1980.0,42.0,2.0,720000,17142.857142857141
d7861997f550853abb1152b832b5b70d,krakow,1969.0,42.0,2.0,725000,17261.904761904763
69f0e63210799d080895634f353286f8,krakow,1970.0,42.0,2.0,725000,17261.904761904763
0ea9a129f2a97bbc656635d2f2979525,krakow,1970.0,42.0,2.0,725000,17261.904761904763
4f5c05bf8746acb0c105cfab93c154d2,krakow,1970.0,42.0,2.0,725000,17261.904761904763
293bcd79818d48a5457d5f38950047f2,krakow,1970.0,42.0,2.0,725000,17261.904761904763
35af9c3e9376cec724109a15c0183ea0,krakow,1971.0,42.0,2.0,725000,17261.904761904763
196353d8ba224e8e7eaa6e37f5ed04ba,krakow,1971.0,42.0,2.0,725000,17261.904761904763
6218d97e52f4ba2d36097387c9d13ee6,krakow,1970.0,42.0,2.0,729000,17357.142857142859
69c61660cd4b258c3aa28c143f8c5dcd,krakow,1989.0,42.0,2.0,730000,17380.952380952382
c1aede6900ad0f5363b58f7f96ed455b,krakow,2022.0,42.0,2.0,730000,17380.952380952382
217c4cd1246353813c71fdbebba54780,krakow,1970.0,42.0,2.0,730000,17380.952380952382
3c5306d840ddca3512abac2d2f6032e3,krakow,1970.0,42.0,2.0,730000,17380.952380952382
4f5c05bf8746acb0c105cfab93c154d2,krakow,1970.0,42.0,2.0,730000,17380.952380952382
7c58ad1f83bef10fcb2f103c08a6d174,krakow,1970.0,42.0,2.0,730000,17380.952380952382
255a6113a61bf27642618defc82215a6,krakow,,42.0,2.0,740000,17619.047619047618
38e949dddb5e5c5de517f0d017e9fd1a,krakow,,42.0,2.0,740000,17619.047619047618
c8338a40f7ad1b8628fbfa4abad0bad6,krakow,1920.0,42.0,2.0,745000,17738.095238095237
e8fe73d9568c7047bd092faea1562a3c,krakow,1920.0,42.0,2.0,748000,17809.523809523809
f11f825849fe727c25f44159099cb856,krakow,1920.0,42.0,2.0,748000,17809.523809523809
23a54ec305dc9a86f7fc59c1299cf392,krakow,1920.0,42.0,2.0,749000,17833.333333333332
0225506084133a697172098fad75bb11,krakow,2023.0,42.0,2.0,749000,17833.333333333332
0225506084133a697172098fad75bb11,krakow,2023.0,42.0,2.0,750000,17857.142857142859
ac7e74d8858261797a84df76dd8afca9,krakow,2023.0,42.0,2.0,756000,18000.0
b5cce008681955fd5739f3e02741780f,krakow,2021.0,42.0,2.0,760000,18095.238095238095
97cca08d00f604eed6eb471c696a47e3,krakow,2023.0,42.0,2.0,760000,18095.238095238095
9cc22bae2f17257db7f9f6c4c5dd529e,krakow,,42.0,2.0,765000,18214.285714285714
00b3748afa4321b9db0a1f4d86d1a0d7,krakow,2022.0,42.0,2.0,779000,18547.619047619046
9cc22bae2f17257db7f9f6c4c5dd529e,krakow,,42.0,2.0,785000,18690.476190476191
77104ebbb11faee272e9e386757923fc,krakow,2015.0,42.0,2.0,785000,18690.476190476191
9588a7fe5bd5c31fcc0b40f9c6a9b215,krakow,,42.0,2.0,789000,18785.714285714286
6f1f82396cd6fee05d3a884f9d47998b,krakow,,42.0,2.0,789000,18785.714285714286
096fe834befcbca130a6cd5057011a29,krakow,,42.0,2.0,790000,18809.523809523809
16be68e677919bbb2c5af6d95dcbe50b,krakow,,42.0,2.0,790000,18809.523809523809
f0bd92142d02d50ec20e1be5693dacc8,krakow,2022.0,42.0,2.0,798000,19000.0
8db79e7a6eb241579e3b1da324630d84,krakow,2011.0,42.0,2.0,800000,19047.619047619046
a9468b2837766377c949284d2afe25fa,krakow,2022.0,42.0,2.0,800000,19047.619047619046
4a603d34692aa04f70e63b68e0cd20f7,krakow,2022.0,42.0,2.0,800000,19047.619047619046
db5433acb94a56d9352748701719040e,krakow,1950.0,42.0,2.0,829000,19738.095238095237
096fe834befcbca130a6cd5057011a29,krakow,,42.0,2.0,830000,19761.904761904763
70f7a68dc9ab8cc86ff91f4abaafd61f,krakow,,42.0,2.0,839000,19976.190476190477
50645f6cdb4742fc84e21883a569896b,krakow,2022.0,42.0,2.0,839000,19976.190476190477
f3fcc29c2c3300359c0c1a85e6fc82c5,krakow,2022.0,42.0,2.0,839000,19976.190476190477
0c1c04b2ada2605ea351c1ab70a0a0fa,krakow,2022.0,42.0,2.0,839000,19976.190476190477
88669d5638d614e0ca3556f22abf998b,krakow,2022.0,42.0,2.0,839000,19976.190476190477
2e5e1e748032b7363bcca5ab30ddf6b6,krakow,2023.0,42.0,2.0,855000,20357.142857142859
4d9fd22e84bbc13316991e4b8bd470fc,krakow,2022.0,42.0,2.0,859000,20452.380952380954
096fe834befcbca130a6cd5057011a29,krakow,,42.0,2.0,860000,20476.190476190477
fbeed2b8b4bfb2f20d8b31deed56c272,krakow,2023.0,42.0,2.0,879000,20928.571428571428
fbeed2b8b4bfb2f20d8b31deed56c272,krakow,2023.0,42.0,2.0,899000,21404.761904761905
9e6c64cc5ccc16c6a872637fef14fdf9,krakow,,42.0,2.0,900000,21428.571428571428
4d9fd22e84bbc13316991e4b8bd470fc,krakow,2022.0,42.0,2.0,900000,21428.571428571428
fbeed2b8b4bfb2f20d8b31deed56c272,krakow,2023.0,42.0,2.0,919000,21880.952380952382
0f620a2cbcb0ab87a80115ddd3854e74,krakow,2022.0,42.0,2.0,1090000,25952.380952380954
6e4d57dc4f89d3b834a4a65b8f49cc10,krakow,1900.0,42.0,2.0,1092000,26000.0
31d3a33a7e8cee89a0ce9ede68100004,krakow,2023.0,42.01,2.0,756000,17995.715305879552
e4245e1da6dc5c71c9917094da27c509,krakow,2023.0,42.01,2.0,756000,17995.715305879552
89d2d128bd148a09c69a4a62393803bc,krakow,2021.0,42.03,2.0,684000,16274.08993576017
a8c82493b913124ad42dd884eab292f0,krakow,2021.0,42.03,2.0,699000,16630.977872947893
fb9550868e6cab0c8360a605d9abd7a4,krakow,2021.0,42.03,2.0,749000,17820.604330240305
